externalId,startDate,isCancelled,teamAName,teamBName,participantAName,participantBName,streamName,tournamentName,matchStatus,teamAScore,teamBScore,elo_a_before,elo_b_before,diff_elo,elo_expected_prob_a
NB123120626,2026-06-12 11:59:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,ORDER,ABYSS,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,54.0,56.0,1492.5466815469397,1459.8276674746228,32.719014072316895,0.5469477423951807
NB124120626,2026-06-12 12:19:00+00:00,False,Dallas Mavericks,Charlotte Hornets,GALAXY,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,44.0,43.0,1535.538312706955,1499.5066578648425,36.0316548421124,0.5516686162522325
NB125120626,2026-06-12 12:23:00+00:00,False,Dallas Mavericks,Charlotte Hornets,SHELL,THUNDER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,46.0,1535.4621880307557,1460.761375521237,74.70081250951876,0.6058766397723685
NB126120626,2026-06-12 12:27:00+00:00,False,Oklahoma City Thunder,New York Knicks,SONIC,PROTOTYPE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,43.0,54.0,1508.1263122793587,1503.151439886942,4.974872392416728,0.5071589276255498
NB127120626,2026-06-12 12:31:00+00:00,False,Dallas Mavericks,Charlotte Hornets,CHARM,DOUBLEFOUR,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,62.0,55.0,1548.24360359104,1499.3820473873975,48.86155620364252,0.5698574869844365
NB128120626,2026-06-12 12:51:00+00:00,False,Denver Nuggets,Orlando Magic,JD,VISIONARY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,38.0,48.0,1474.3972596275241,1490.5577698006784,-16.160510173154307,0.47675991409993246
NB129120626,2026-06-12 12:55:00+00:00,False,Orlando Magic,Denver Nuggets,SCORCH,COMBO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,57.0,51.0,1525.0758199957038,1478.7006164523036,46.375203543400175,0.5663457330774878
NB130120626,2026-06-12 12:59:00+00:00,False,Miami Heat,Brooklyn Nets,SPECTER,PROWLER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,43.0,48.0,1467.1173105514438,1521.6049372822556,-54.487626730811826,0.4222226042971312
NB131120626,2026-06-12 13:03:00+00:00,False,Milwaukee Bucks,Memphis Grizzlies,ABYSS,ORDER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,51.0,61.0,1466.391040383365,1485.9833086381975,-19.59226825483256,0.471834308360702
NB132120626,2026-06-12 13:23:00+00:00,False,Orlando Magic,Charlotte Hornets,VISIONARY,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,59.0,69.0,1500.6895200361623,1494.1266812598692,6.56283877629312,0.5094435610553456
NB133120626,2026-06-12 13:27:00+00:00,False,Denver Nuggets,Charlotte Hornets,COMBO,THUNDER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,72.0,61.0,1471.2220055564594,1455.1397626468395,16.082242909619936,0.5231276924174769
NB134120626,2026-06-12 13:31:00+00:00,False,Boston Celtics,New York Knicks,PROWLER,PROTOTYPE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,47.0,1528.3095812277506,1514.3202956894804,13.989285538270224,0.5201213276762094
NB135120626,2026-06-12 13:35:00+00:00,False,Denver Nuggets,Charlotte Hornets,ORDER,DOUBLEFOUR,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,67.0,88.0,1496.0103835315806,1491.4549605700875,4.55542296149315,0.5065554049782446
NB136120626,2026-06-12 13:55:00+00:00,False,Denver Nuggets,Dallas Mavericks,JD,GALAXY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,37.0,41.0,1464.2655093920403,1540.9182893119282,-76.65277991988796,0.39144342857225645
NB137120626,2026-06-12 13:59:00+00:00,False,Orlando Magic,Dallas Mavericks,SCORCH,SHELL,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,52.0,66.0,1532.554430891548,1541.083800905153,-8.529370013605103,0.48772771515911156
NB138120626,2026-06-12 14:03:00+00:00,False,Miami Heat,Chicago Bulls,SPECTER,SONIC,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,47.0,48.0,1460.4126666059487,1496.9574564768202,-36.544789870871455,0.44760092080938624
NB139120626,2026-06-12 14:07:00+00:00,False,Milwaukee Bucks,Phoenix Suns,ABYSS,CHARM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,51.0,70.0,1456.3639654899819,1556.17069040835,-99.80672491836822,0.36019135848366735
NB140120626,2026-06-12 14:27:00+00:00,False,Denver Nuggets,Charlotte Hornets,JD,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,50.0,56.0,1458.6821219562155,1504.9530002666438,-46.270878310428316,0.4338017654241351
NB141120626,2026-06-12 14:31:00+00:00,False,Orlando Magic,Charlotte Hornets,SCORCH,THUNDER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,75.0,64.0,1520.8489657277294,1444.6378908478964,76.21107487983295,0.6079507039052956
NB142120626,2026-06-12 14:35:00+00:00,False,Los Angeles Lakers,New York Knicks,SPECTER,PROTOTYPE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,47.0,58.0,1455.041455556236,1508.4245134278954,-53.383057871659275,0.4237745048401501
NB143120626,2026-06-12 14:39:00+00:00,False,Orlando Magic,Charlotte Hornets,ABYSS,DOUBLEFOUR,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,68.0,50.0,1446.801038981524,1505.3316687149681,-58.53062973344413,0.4165555575320519
NB144120626,2026-06-12 14:59:00+00:00,False,Orlando Magic,Dallas Mavericks,VISIONARY,GALAXY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,59.0,46.0,1489.8632010293877,1546.501676747753,-56.63847571836527,0.41920512649449815
NB145120626,2026-06-12 15:03:00+00:00,False,Denver Nuggets,Dallas Mavericks,COMBO,SHELL,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,48.0,55.0,1481.7238773554025,1552.7892660689718,-71.06538871356929,0.39913147850479996
NB146120626,2026-06-12 15:07:00+00:00,False,Brooklyn Nets,Chicago Bulls,PROWLER,SONIC,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,45.0,42.0,1534.2053634893357,1502.3286675265329,31.87669596280284,0.5457459651109965
NB147120626,2026-06-12 15:11:00+00:00,False,Memphis Grizzlies,Phoenix Suns,ORDER,CHARM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,65.0,77.0,1482.1336753867,1565.733616916808,-83.59994153010803,0.3819593723804756
NB148120626,2026-06-12 15:31:00+00:00,False,Charlotte Hornets,Dallas Mavericks,HOLLOW,GALAXY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,44.0,39.0,1512.4341548568211,1532.917725011817,-20.48357015499596,0.47055587962199397
NB149120626,2026-06-12 15:35:00+00:00,False,Charlotte Hornets,Dallas Mavericks,THUNDER,SHELL,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,59.0,64.0,1436.0040251757114,1560.1448512201525,-124.14082604444116,0.3285805503073757
NB150120626,2026-06-12 15:39:00+00:00,False,New York Knicks,Oklahoma City Thunder,PROTOTYPE,SONIC,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,48.0,42.0,1517.7570442767783,1496.747709180993,21.009335095785218,0.5301980653042341
NB151120626,2026-06-12 15:43:00+00:00,False,Charlotte Hornets,Dallas Mavericks,DOUBLEFOUR,CHARM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,56.0,54.0,1490.1066934212477,1574.4162309661187,-84.30953754487109,0.3809955630971951
NB152120626,2026-06-12 16:03:00+00:00,False,Charlotte Hornets,Orlando Magic,HOLLOW,VISIONARY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,59.0,1520.84141273464,1503.4471527653236,17.39425996931641,0.5250114589465233
NB153120626,2026-06-12 16:07:00+00:00,False,Charlotte Hornets,Denver Nuggets,THUNDER,COMBO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,72.0,84.0,1430.7863613775046,1474.3682922042217,-43.5819308267171,0.4376074641148904
NB154120626,2026-06-12 16:11:00+00:00,False,Toronto Raptors,Brooklyn Nets,PROTOTYPE,PROWLER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,47.0,1525.8590419641023,1539.7863218348755,-13.92727987077319,0.47996776178040457
NB155120626,2026-06-12 16:15:00+00:00,False,Cleveland Cavaliers,Memphis Grizzlies,DOUBLEFOUR,ORDER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,64.0,74.0,1497.5347466640812,1473.451061337389,24.083685326692148,0.5346038027521909
NB156120626,2026-06-12 16:35:00+00:00,False,Dallas Mavericks,Denver Nuggets,GALAXY,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,49.0,52.0,1524.5104671339982,1451.2009673660382,73.30949976796,0.6039625471632188
NB157120626,2026-06-12 16:39:00+00:00,False,Dallas Mavericks,Orlando Magic,SHELL,SCORCH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,61.0,51.0,1565.3625150183593,1529.4828313999144,35.879683618444915,0.551452237765021
NB158120626,2026-06-12 16:43:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,SONIC,SPECTER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,62.0,55.0,1488.645711493669,1445.7089247073532,42.936786786315906,0.5614783451848778
NB159120626,2026-06-12 16:47:00+00:00,False,Dallas Mavericks,Orlando Magic,CHARM,ABYSS,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,43.0,1566.9881777232852,1462.0260142752445,104.96216344804066,0.6466190749207958
NB160120626,2026-06-12 17:07:00+00:00,False,Orlando Magic,Denver Nuggets,VISIONARY,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,41.0,55.0,1510.9356994353695,1458.6212422763263,52.314457159043286,0.5747226966148
NB161120626,2026-06-12 17:11:00+00:00,False,Denver Nuggets,Orlando Magic,COMBO,SCORCH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,71.0,61.0,1484.3158860865951,1519.9506250183656,-35.63473893177047,0.44889655844308474
NB162120626,2026-06-12 17:15:00+00:00,False,Brooklyn Nets,Miami Heat,PROWLER,SPECTER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,51.0,52.0,1533.397213457334,1437.6274188719508,95.76979458538312,0.634436047462943
NB163120626,2026-06-12 17:19:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,ORDER,ABYSS,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,57.0,49.0,1484.8120672530201,1455.5135650568554,29.29850219616469,0.5420642722392462
NB234120626,2026-06-12 17:55:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,SAINT JR,ARCHITECT,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,61.0,1500.0,1500.0,0.0,0.5
NB165120626,2026-06-12 17:59:00+00:00,False,Brooklyn Nets,Miami Heat,SUPERIOR,GRAVITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,68.0,1535.0680929811815,1500.0,35.06809298118151,0.5502963572541956
NB166120626,2026-06-12 18:03:00+00:00,False,Toronto Raptors,Brooklyn Nets,TRINITY,INVINCIBLE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,53.0,63.0,1500.0,1487.072075897581,12.927924102418956,0.5185961966565278
NB235120626,2026-06-12 18:07:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,ADMIRAL,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,53.0,46.0,1500.0,1473.2662771465382,26.733722853461813,0.5383971708273814
NB168120626,2026-06-12 18:11:00+00:00,False,New York Knicks,Los Angeles Lakers,RAPTOR,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,47.0,1500.0,1500.0,0.0,0.5
NB169120626,2026-06-12 18:15:00+00:00,False,Oklahoma City Thunder,Boston Celtics,VANDAL,CONQUEST,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,43.0,38.0,1500.0,1500.0,0.0,0.5
NB170120626,2026-06-12 18:27:00+00:00,False,Boston Celtics,Oklahoma City Thunder,HORROR,ARCHITECT,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,56.0,1531.2100938439876,1509.2144888931534,21.99560495083415,0.5316119981316563
NB171120626,2026-06-12 18:31:00+00:00,False,Chicago Bulls,Toronto Raptors,MYTH,CYPHER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,40.0,52.0,1479.864030279032,1500.0,-20.135969720967978,0.4710544113281701
NB172120626,2026-06-12 18:35:00+00:00,False,Boston Celtics,Oklahoma City Thunder,NIGHTHAWK,PATIENCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,44.0,1500.0,1500.0,0.0,0.5
NB173120626,2026-06-12 18:39:00+00:00,False,Orlando Magic,Dallas Mavericks,STRIKE,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,43.0,1500.0,1464.7594088616197,35.240591138380296,0.5505420778023564
NB174120626,2026-06-12 18:43:00+00:00,False,Dallas Mavericks,Orlando Magic,DOMAIN,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,52.0,49.0,1500.0,1490.7855111068466,9.21448889315343,0.5132576072174059
NB175120626,2026-06-12 18:47:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,VANDAL,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,45.0,52.0,1507.9397027507043,1500.0,7.939702750704328,0.5114241621458472
NB236120626,2026-06-12 18:59:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,ARCHITECT,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,57.0,1516.797182928734,1490.7855111068466,26.011671821887376,0.5373640205106255
NB177120626,2026-06-12 19:03:00+00:00,False,Toronto Raptors,Miami Heat,CYPHER,GRAVITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,54.0,42.0,1510.7079023203382,1510.7158251097594,-0.007922789421172638,0.4999885981894919
NB178120626,2026-06-12 19:07:00+00:00,False,Chicago Bulls,Brooklyn Nets,PATIENCE,INVINCIBLE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,47.0,44.0,1489.3743685911477,1498.0928999689909,-8.718531377843192,0.48745565773382615
NB237120626,2026-06-12 19:11:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,LEGACY,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,60.0,1455.5875099552334,1508.5068682849185,-52.91935832968511,0.4244264450599352
NB180120626,2026-06-12 19:15:00+00:00,False,Los Angeles Lakers,New York Knicks,JUGGERNAUT,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,62.0,1484.8054012773505,1509.2144888931534,-24.409087615802946,0.4649301790257104
NB181120626,2026-06-12 19:19:00+00:00,False,New York Knicks,Boston Celtics,ARACHNE,CONQUEST,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,58.0,53.0,1509.4250245235664,1492.0602972492957,17.364727274270763,0.524969064151593
NB182120626,2026-06-12 19:31:00+00:00,False,Boston Celtics,Los Angeles Lakers,HORROR,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,64.0,56.0,1523.627399808407,1497.233879352974,26.393520455432963,0.5379104310732278
NB183120626,2026-06-12 19:35:00+00:00,False,Chicago Bulls,Brooklyn Nets,MYTH,SUPERIOR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,66.0,58.0,1469.1561279586938,1524.352267871422,-55.19613991272831,0.4212279611070947
NB184120626,2026-06-12 19:39:00+00:00,False,Boston Celtics,New York Knicks,NIGHTHAWK,TRINITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,56.0,59.0,1510.6256314088523,1488.9791759285902,21.646455480262148,0.5311115085182785
NB185120626,2026-06-12 19:43:00+00:00,False,Orlando Magic,Denver Nuggets,STRIKE,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,47.0,49.0,1509.1718989063863,1517.5264662156712,-8.354567309284903,0.48797912800625004
NB186120626,2026-06-12 19:47:00+00:00,False,Dallas Mavericks,Denver Nuggets,DOMAIN,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,51.0,1505.980109829496,1518.267993284038,-12.287883454541998,0.48232368373947465
NB187120626,2026-06-12 19:51:00+00:00,False,Phoenix Suns,Milwaukee Bucks,CONQUEST,VANDAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,45.0,44.0,1484.517088393245,1498.514678227138,-13.997589833892789,0.47986674084724745
NB238120626,2026-06-12 20:03:00+00:00,False,Boston Celtics,Oklahoma City Thunder,HORROR,ARCHITECT,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,53.0,69.0,1532.6255894936355,1510.3488146826064,22.2767748110291,0.5320149959388968
NB189120626,2026-06-12 20:07:00+00:00,False,Chicago Bulls,Miami Heat,MYTH,GRAVITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,55.0,51.0,1480.4264550568803,1499.349679032184,-18.9232239753037,0.4727941881301887
NB190120626,2026-06-12 20:11:00+00:00,False,Miami Heat,Brooklyn Nets,NIGHTHAWK,INVINCIBLE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,56.0,53.0,1504.1004032804956,1491.7957877702438,12.304615510251779,0.5177003654887482
NB239120626,2026-06-12 20:15:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,STRIKE,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,46.0,40.0,1503.3161493703112,1446.5679120244806,56.7482373458306,0.5809487008029913
NB192120626,2026-06-12 20:19:00+00:00,False,Boston Celtics,Los Angeles Lakers,DOMAIN,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,49.0,53.0,1500.0542881938666,1475.7518968864658,24.30239130740074,0.5349170247488281
NB193120626,2026-06-12 20:23:00+00:00,False,Boston Celtics,New York Knicks,CONQUEST,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,48.0,42.0,1490.7586875030781,1516.968233379617,-26.20954587653887,0.4623528181159281
NB194120626,2026-06-12 20:35:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,ARCHITECT,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,53.0,48.0,1523.7073143303776,1488.2356896677456,35.47162466263194,0.5508711422796152
NB195120626,2026-06-12 20:39:00+00:00,False,Toronto Raptors,Brooklyn Nets,CYPHER,SUPERIOR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,47.0,64.0,1522.0740483979137,1513.0819407732356,8.992107624678056,0.5129377944631667
NB196120626,2026-06-12 20:43:00+00:00,False,Oklahoma City Thunder,New York Knicks,PATIENCE,TRINITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,70.0,58.0,1495.6714807898948,1495.504404056947,0.16707673294786218,0.5002404427281357
NB197120626,2026-06-12 20:47:00+00:00,False,Dallas Mavericks,Denver Nuggets,LEGACY,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,56.0,1439.341137492011,1523.3822157517463,-84.04107825973529,0.38136008833114143
NB198120626,2026-06-12 20:51:00+00:00,False,Denver Nuggets,Dallas Mavericks,RAPTOR,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,58.0,54.0,1524.1938149196676,1492.424452623284,31.769362296383633,0.5455927882199062
NB199120626,2026-06-12 20:55:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,ARACHNE,VANDAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,50.0,53.0,1507.69620637734,1492.2730791173049,15.423127260035244,0.5221810962871463
NB240120626,2026-06-12 21:07:00+00:00,False,Boston Celtics,Los Angeles Lakers,HORROR,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,57.0,65.0,1519.2670898458643,1481.1037904136192,38.16329943224514,0.5547015799106649
NB201120626,2026-06-12 21:11:00+00:00,False,Miami Heat,Brooklyn Nets,GRAVITY,SUPERIOR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,45.0,51.0,1491.8298330181017,1526.221262170487,-34.3914291523854,0.45066777418755505
NB202120626,2026-06-12 21:15:00+00:00,False,Brooklyn Nets,Toronto Raptors,INVINCIBLE,TRINITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,38.0,47.0,1485.870261603076,1484.1439828524537,1.726278750622214,0.5024842943800023
NB241120626,2026-06-12 21:19:00+00:00,False,Milwaukee Bucks,Phoenix Suns,STRIKE,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,42.0,51.0,1510.5429239027808,1528.8217785858433,-18.27885468306249,0.47371885688400117
NB204120626,2026-06-12 21:23:00+00:00,False,Los Angeles Lakers,New York Knicks,JUGGERNAUT,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,51.0,49.0,1483.3817324570484,1530.675291761047,-47.29355930399856,0.4323563747839482
NB205120626,2026-06-12 21:27:00+00:00,False,Boston Celtics,Oklahoma City Thunder,CONQUEST,VANDAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,34.0,44.0,1500.030714505355,1498.6885883332416,1.342126172113467,0.501931465215673
NB242120626,2026-06-12 21:39:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,SAINT JR,ARCHITECT,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,42.0,48.0,1491.905397656831,1530.839213584504,-38.933815927673095,0.44420309729697255
NB207120626,2026-06-12 21:43:00+00:00,False,Miami Heat,Toronto Raptors,GRAVITY,CYPHER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,55.0,53.0,1484.0578146534187,1508.9347270006622,-24.876912347243433,0.4642603009075814
NB208120626,2026-06-12 21:47:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,INVINCIBLE,PATIENCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,44.0,34.0,1475.616275807107,1507.031901994388,-31.41562618728085,0.45491209286410983
NB243120626,2026-06-12 21:51:00+00:00,False,Denver Nuggets,Dallas Mavericks,ADMIRAL,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,54.0,1538.4887601892476,1433.9015746579141,104.58718553133349,0.6461256849641109
NB210120626,2026-06-12 21:55:00+00:00,False,Orlando Magic,Dallas Mavericks,JUGGERNAUT,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,46.0,53.0,1490.1934559596411,1485.9429757819046,4.250480177736563,0.5061166275342488
NB211120626,2026-06-12 21:59:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,CONQUEST,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,52.0,53.0,1489.3640370215812,1501.2806971614034,-11.91666013982217,0.4828572692963822
NB244120626,2026-06-12 22:11:00+00:00,False,Oklahoma City Thunder,Boston Celtics,ARCHITECT,HORROR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,73.0,59.0,1538.4997449727641,1508.4654826026526,30.03426237011149,0.5431154333134438
NB213120626,2026-06-12 22:15:00+00:00,False,Brooklyn Nets,Chicago Bulls,SUPERIOR,MYTH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,57.0,58.0,1533.99328053517,1487.9463010709626,46.046979464207425,0.5658816393404312
NB214120626,2026-06-12 22:19:00+00:00,False,Toronto Raptors,Miami Heat,TRINITY,NIGHTHAWK,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,64.0,57.0,1494.3979686484226,1510.0259294476634,-15.627960799240782,0.47752471240914907
NB245120626,2026-06-12 22:23:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,LEGACY,STRIKE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,46.0,1445.0443742478944,1500.8759422993764,-55.83156805148201,0.42033646126030766
NB216120626,2026-06-12 22:27:00+00:00,False,New York Knicks,Boston Celtics,RAPTOR,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,55.0,54.0,1523.8635682584543,1495.2701878680136,28.593380390440643,0.5410565317327672
