externalId,startDate,isCancelled,teamAName,teamBName,participantAName,participantBName,streamName,tournamentName,matchStatus,teamAScore,teamBScore
NB160120626,2026-06-12 17:07:00+00:00,False,Orlando Magic,Denver Nuggets,VISIONARY,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,41.0,55.0
NB161120626,2026-06-12 17:11:00+00:00,False,Denver Nuggets,Orlando Magic,COMBO,SCORCH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,71.0,61.0
NB162120626,2026-06-12 17:15:00+00:00,False,Brooklyn Nets,Miami Heat,PROWLER,SPECTER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,51.0,52.0
NB163120626,2026-06-12 17:19:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,ORDER,ABYSS,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,57.0,49.0
NB234120626,2026-06-12 17:55:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,SAINT JR,ARCHITECT,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,61.0
NB165120626,2026-06-12 17:59:00+00:00,False,Brooklyn Nets,Miami Heat,SUPERIOR,GRAVITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,68.0
NB166120626,2026-06-12 18:03:00+00:00,False,Toronto Raptors,Brooklyn Nets,TRINITY,INVINCIBLE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,53.0,63.0
NB235120626,2026-06-12 18:07:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,ADMIRAL,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,53.0,46.0
NB168120626,2026-06-12 18:11:00+00:00,False,New York Knicks,Los Angeles Lakers,RAPTOR,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,47.0
NB169120626,2026-06-12 18:15:00+00:00,False,Oklahoma City Thunder,Boston Celtics,VANDAL,CONQUEST,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,43.0,38.0
NB170120626,2026-06-12 18:27:00+00:00,False,Boston Celtics,Oklahoma City Thunder,HORROR,ARCHITECT,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,56.0
NB171120626,2026-06-12 18:31:00+00:00,False,Chicago Bulls,Toronto Raptors,MYTH,CYPHER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,40.0,52.0
NB172120626,2026-06-12 18:35:00+00:00,False,Boston Celtics,Oklahoma City Thunder,NIGHTHAWK,PATIENCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,44.0
NB173120626,2026-06-12 18:39:00+00:00,False,Orlando Magic,Dallas Mavericks,STRIKE,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,43.0
NB174120626,2026-06-12 18:43:00+00:00,False,Dallas Mavericks,Orlando Magic,DOMAIN,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,52.0,49.0
NB175120626,2026-06-12 18:47:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,VANDAL,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,45.0,52.0
NB236120626,2026-06-12 18:59:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,ARCHITECT,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,57.0
NB177120626,2026-06-12 19:03:00+00:00,False,Toronto Raptors,Miami Heat,CYPHER,GRAVITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,54.0,42.0
NB178120626,2026-06-12 19:07:00+00:00,False,Chicago Bulls,Brooklyn Nets,PATIENCE,INVINCIBLE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,47.0,44.0
NB237120626,2026-06-12 19:11:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,LEGACY,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,60.0
NB180120626,2026-06-12 19:15:00+00:00,False,Los Angeles Lakers,New York Knicks,JUGGERNAUT,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,62.0
NB181120626,2026-06-12 19:19:00+00:00,False,New York Knicks,Boston Celtics,ARACHNE,CONQUEST,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,58.0,53.0
NB182120626,2026-06-12 19:31:00+00:00,False,Boston Celtics,Los Angeles Lakers,HORROR,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,64.0,56.0
NB183120626,2026-06-12 19:35:00+00:00,False,Chicago Bulls,Brooklyn Nets,MYTH,SUPERIOR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,66.0,58.0
NB184120626,2026-06-12 19:39:00+00:00,False,Boston Celtics,New York Knicks,NIGHTHAWK,TRINITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,56.0,59.0
NB185120626,2026-06-12 19:43:00+00:00,False,Orlando Magic,Denver Nuggets,STRIKE,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,47.0,49.0
NB186120626,2026-06-12 19:47:00+00:00,False,Dallas Mavericks,Denver Nuggets,DOMAIN,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,51.0
NB187120626,2026-06-12 19:51:00+00:00,False,Phoenix Suns,Milwaukee Bucks,CONQUEST,VANDAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,45.0,44.0
NB238120626,2026-06-12 20:03:00+00:00,False,Boston Celtics,Oklahoma City Thunder,HORROR,ARCHITECT,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,53.0,69.0
NB189120626,2026-06-12 20:07:00+00:00,False,Chicago Bulls,Miami Heat,MYTH,GRAVITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,55.0,51.0
NB190120626,2026-06-12 20:11:00+00:00,False,Miami Heat,Brooklyn Nets,NIGHTHAWK,INVINCIBLE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,56.0,53.0
NB239120626,2026-06-12 20:15:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,STRIKE,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,46.0,40.0
NB192120626,2026-06-12 20:19:00+00:00,False,Boston Celtics,Los Angeles Lakers,DOMAIN,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,49.0,53.0
NB193120626,2026-06-12 20:23:00+00:00,False,Boston Celtics,New York Knicks,CONQUEST,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,48.0,42.0
NB194120626,2026-06-12 20:35:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,ARCHITECT,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,53.0,48.0
NB195120626,2026-06-12 20:39:00+00:00,False,Toronto Raptors,Brooklyn Nets,CYPHER,SUPERIOR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,47.0,64.0
NB196120626,2026-06-12 20:43:00+00:00,False,Oklahoma City Thunder,New York Knicks,PATIENCE,TRINITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,70.0,58.0
NB197120626,2026-06-12 20:47:00+00:00,False,Dallas Mavericks,Denver Nuggets,LEGACY,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,56.0
NB198120626,2026-06-12 20:51:00+00:00,False,Denver Nuggets,Dallas Mavericks,RAPTOR,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,58.0,54.0
NB199120626,2026-06-12 20:55:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,ARACHNE,VANDAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,50.0,53.0
NB240120626,2026-06-12 21:07:00+00:00,False,Boston Celtics,Los Angeles Lakers,HORROR,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,57.0,65.0
NB201120626,2026-06-12 21:11:00+00:00,False,Miami Heat,Brooklyn Nets,GRAVITY,SUPERIOR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,45.0,51.0
NB202120626,2026-06-12 21:15:00+00:00,False,Brooklyn Nets,Toronto Raptors,INVINCIBLE,TRINITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,38.0,47.0
NB241120626,2026-06-12 21:19:00+00:00,False,Milwaukee Bucks,Phoenix Suns,STRIKE,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,42.0,51.0
NB204120626,2026-06-12 21:23:00+00:00,False,Los Angeles Lakers,New York Knicks,JUGGERNAUT,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,51.0,49.0
NB205120626,2026-06-12 21:27:00+00:00,False,Boston Celtics,Oklahoma City Thunder,CONQUEST,VANDAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,34.0,44.0
NB242120626,2026-06-12 21:39:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,SAINT JR,ARCHITECT,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,42.0,48.0
NB207120626,2026-06-12 21:43:00+00:00,False,Miami Heat,Toronto Raptors,GRAVITY,CYPHER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,55.0,53.0
NB208120626,2026-06-12 21:47:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,INVINCIBLE,PATIENCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,44.0,34.0
NB243120626,2026-06-12 21:51:00+00:00,False,Denver Nuggets,Dallas Mavericks,ADMIRAL,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,54.0
NB210120626,2026-06-12 21:55:00+00:00,False,Orlando Magic,Dallas Mavericks,JUGGERNAUT,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,46.0,53.0
NB211120626,2026-06-12 21:59:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,CONQUEST,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,52.0,53.0
NB244120626,2026-06-12 22:11:00+00:00,False,Oklahoma City Thunder,Boston Celtics,ARCHITECT,HORROR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,73.0,59.0
NB213120626,2026-06-12 22:15:00+00:00,False,Brooklyn Nets,Chicago Bulls,SUPERIOR,MYTH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,57.0,58.0
NB214120626,2026-06-12 22:19:00+00:00,False,Toronto Raptors,Miami Heat,TRINITY,NIGHTHAWK,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,64.0,57.0
NB245120626,2026-06-12 22:23:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,LEGACY,STRIKE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,46.0
NB216120626,2026-06-12 22:27:00+00:00,False,New York Knicks,Boston Celtics,RAPTOR,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,55.0,54.0
NB217120626,2026-06-12 22:31:00+00:00,False,Oklahoma City Thunder,New York Knicks,VANDAL,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,56.0,57.0
NB246120626,2026-06-12 22:43:00+00:00,False,Los Angeles Lakers,Boston Celtics,SAINT JR,HORROR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,53.0,52.0
NB219120626,2026-06-12 22:47:00+00:00,False,Miami Heat,Chicago Bulls,GRAVITY,MYTH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,44.0,58.0
NB220120626,2026-06-12 22:51:00+00:00,False,Los Angeles Lakers,Boston Celtics,INVINCIBLE,NIGHTHAWK,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,53.0,61.0
NB247120626,2026-06-12 22:55:00+00:00,False,Denver Nuggets,Orlando Magic,ADMIRAL,STRIKE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,37.0,34.0
NB222120626,2026-06-12 22:59:00+00:00,False,Dallas Mavericks,Orlando Magic,DOMAIN,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,56.0
NB224120626,2026-06-12 23:15:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,SAINT JR,ARCHITECT,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,41.0
NB225120626,2026-06-12 23:19:00+00:00,False,Brooklyn Nets,Toronto Raptors,SUPERIOR,CYPHER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,42.0,60.0
NB226120626,2026-06-12 23:23:00+00:00,False,Toronto Raptors,Chicago Bulls,TRINITY,PATIENCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,55.0,52.0
NB227120626,2026-06-12 23:27:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,ADMIRAL,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,55.0,50.0
NB228120626,2026-06-12 23:31:00+00:00,False,New York Knicks,Los Angeles Lakers,RAPTOR,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,57.0,59.0
NB229120626,2026-06-12 23:35:00+00:00,False,New York Knicks,Oklahoma City Thunder,ARACHNE,VANDAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,62.0,53.0
NB230120626,2026-06-12 23:47:00+00:00,False,Orlando Magic,Denver Nuggets,ARCHITECT,HORROR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,83.0,63.0
NB231120626,2026-06-12 23:51:00+00:00,False,Dallas Mavericks,Charlotte Hornets,CYPHER,MYTH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,34.0
NB232120626,2026-06-12 23:55:00+00:00,False,Chicago Bulls,Miami Heat,PATIENCE,NIGHTHAWK,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,57.0,61.0
NB233120626,2026-06-12 23:59:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,LEGACY,STRIKE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,42.0,45.0
NB001130626,2026-06-13 00:03:00+00:00,False,New York Knicks,Boston Celtics,RAPTOR,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,51.0,54.0
NB002130626,2026-06-13 00:07:00+00:00,False,New York Knicks,Boston Celtics,ARACHNE,CONQUEST,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,63.0,56.0
NB063130626,2026-06-13 00:19:00+00:00,False,Dallas Mavericks,Denver Nuggets,SAINT JR,HORROR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,65.0,63.0
NB004130626,2026-06-13 00:23:00+00:00,False,Denver Nuggets,Orlando Magic,SUPERIOR,GRAVITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,40.0,44.0
NB005130626,2026-06-13 00:27:00+00:00,False,New York Knicks,Los Angeles Lakers,TRINITY,INVINCIBLE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,44.0,49.0
NB064130626,2026-06-13 00:31:00+00:00,False,Denver Nuggets,Orlando Magic,ADMIRAL,STRIKE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,47.0,55.0
NB007130626,2026-06-13 00:35:00+00:00,False,Denver Nuggets,Orlando Magic,RAPTOR,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,45.0
NB008130626,2026-06-13 00:39:00+00:00,False,Milwaukee Bucks,Phoenix Suns,VANDAL,CONQUEST,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,48.0,63.0
NB009130626,2026-06-13 00:51:00+00:00,False,Denver Nuggets,Orlando Magic,HORROR,ARCHITECT,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,71.0
NB010130626,2026-06-13 00:55:00+00:00,False,Charlotte Hornets,Dallas Mavericks,MYTH,CYPHER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,47.0
NB011130626,2026-06-13 00:59:00+00:00,False,Miami Heat,Chicago Bulls,NIGHTHAWK,PATIENCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,39.0,56.0
NB012130626,2026-06-13 01:03:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,STRIKE,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,53.0
NB013130626,2026-06-13 01:07:00+00:00,False,Boston Celtics,Los Angeles Lakers,DOMAIN,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,57.0
NB014130626,2026-06-13 01:11:00+00:00,False,Oklahoma City Thunder,New York Knicks,VANDAL,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,59.0,44.0
NB065130626,2026-06-13 01:23:00+00:00,False,Orlando Magic,Dallas Mavericks,ARCHITECT,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,53.0,50.0
NB016130626,2026-06-13 01:27:00+00:00,False,Dallas Mavericks,Orlando Magic,CYPHER,GRAVITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,43.0,39.0
NB017130626,2026-06-13 01:31:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,PATIENCE,INVINCIBLE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,57.0,39.0
NB066130626,2026-06-13 01:35:00+00:00,False,Dallas Mavericks,Denver Nuggets,LEGACY,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,42.0
NB019130626,2026-06-13 01:39:00+00:00,False,Orlando Magic,Denver Nuggets,JUGGERNAUT,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,56.0,58.0
NB020130626,2026-06-13 01:43:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,ARACHNE,CONQUEST,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,48.0,60.0
NB021130626,2026-06-13 01:55:00+00:00,False,Denver Nuggets,Dallas Mavericks,HORROR,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,46.0,57.0
NB022130626,2026-06-13 01:59:00+00:00,False,Charlotte Hornets,Denver Nuggets,MYTH,SUPERIOR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,46.0,56.0
NB023130626,2026-06-13 02:03:00+00:00,False,Miami Heat,Toronto Raptors,NIGHTHAWK,TRINITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,52.0,55.0
NB024130626,2026-06-13 02:07:00+00:00,False,Milwaukee Bucks,Phoenix Suns,STRIKE,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,48.0
NB025130626,2026-06-13 02:11:00+00:00,False,Boston Celtics,New York Knicks,DOMAIN,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,46.0,52.0
NB026130626,2026-06-13 02:15:00+00:00,False,Boston Celtics,Oklahoma City Thunder,CONQUEST,VANDAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,57.0,46.0
NB028130626,2026-06-13 02:31:00+00:00,False,Charlotte Hornets,Orlando Magic,MYTH,GRAVITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,44.0,53.0
NB029130626,2026-06-13 02:35:00+00:00,False,Boston Celtics,Los Angeles Lakers,NIGHTHAWK,INVINCIBLE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,62.0,45.0
NB068130626,2026-06-13 02:39:00+00:00,False,Orlando Magic,Dallas Mavericks,STRIKE,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,44.0,35.0
NB031130626,2026-06-13 02:43:00+00:00,False,Dallas Mavericks,Orlando Magic,DOMAIN,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,56.0,57.0
NB032130626,2026-06-13 02:47:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,CONQUEST,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,79.0,73.0
NB033130626,2026-06-13 02:59:00+00:00,False,Orlando Magic,Dallas Mavericks,ARCHITECT,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,46.0,57.0
NB034130626,2026-06-13 03:03:00+00:00,False,Dallas Mavericks,Denver Nuggets,CYPHER,SUPERIOR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,54.0,41.0
NB035130626,2026-06-13 03:07:00+00:00,False,Chicago Bulls,Toronto Raptors,PATIENCE,TRINITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,52.0
NB036130626,2026-06-13 03:11:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,LEGACY,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,55.0,64.0
NB037130626,2026-06-13 03:15:00+00:00,False,New York Knicks,Boston Celtics,RAPTOR,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,38.0,52.0
NB038130626,2026-06-13 03:19:00+00:00,False,New York Knicks,Oklahoma City Thunder,ARACHNE,VANDAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,43.0,66.0
NB069130626,2026-06-13 03:31:00+00:00,False,Denver Nuggets,Dallas Mavericks,HORROR,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,59.0,45.0
NB040130626,2026-06-13 03:35:00+00:00,False,Orlando Magic,Denver Nuggets,GRAVITY,SUPERIOR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,58.0,49.0
NB041130626,2026-06-13 03:39:00+00:00,False,Los Angeles Lakers,New York Knicks,INVINCIBLE,TRINITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,63.0,53.0
NB070130626,2026-06-13 03:43:00+00:00,False,Orlando Magic,Denver Nuggets,STRIKE,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,46.0,51.0
NB043130626,2026-06-13 03:47:00+00:00,False,Orlando Magic,Denver Nuggets,JUGGERNAUT,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,59.0,54.0
NB044130626,2026-06-13 03:51:00+00:00,False,Phoenix Suns,Milwaukee Bucks,CONQUEST,VANDAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,51.0,43.0
NB046130626,2026-06-13 04:07:00+00:00,False,Orlando Magic,Dallas Mavericks,GRAVITY,CYPHER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,67.0
NB047130626,2026-06-13 04:11:00+00:00,False,Brooklyn Nets,Chicago Bulls,INVINCIBLE,PATIENCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,46.0,54.0
NB072130626,2026-06-13 04:15:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,STRIKE,LEGACY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,53.0,40.0
NB049130626,2026-06-13 04:19:00+00:00,False,Los Angeles Lakers,Boston Celtics,JUGGERNAUT,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,49.0
NB051130626,2026-06-13 04:35:00+00:00,False,Dallas Mavericks,Denver Nuggets,SAINT JR,HORROR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,41.0,53.0
NB052130626,2026-06-13 04:39:00+00:00,False,Denver Nuggets,Charlotte Hornets,SUPERIOR,MYTH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,54.0,46.0
NB053130626,2026-06-13 04:43:00+00:00,False,New York Knicks,Boston Celtics,TRINITY,NIGHTHAWK,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,69.0
NB054130626,2026-06-13 04:47:00+00:00,False,Denver Nuggets,Orlando Magic,ADMIRAL,STRIKE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,56.0,48.0
NB055130626,2026-06-13 04:51:00+00:00,False,Denver Nuggets,Dallas Mavericks,RAPTOR,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,59.0,69.0
NB073130626,2026-06-13 05:07:00+00:00,False,Orlando Magic,Dallas Mavericks,ARCHITECT,SAINT JR,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,42.0,39.0
NB058130626,2026-06-13 05:11:00+00:00,False,Dallas Mavericks,Charlotte Hornets,CYPHER,MYTH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,43.0,36.0
NB074130626,2026-06-13 05:19:00+00:00,False,Dallas Mavericks,Denver Nuggets,LEGACY,ADMIRAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,40.0
NB061130626,2026-06-13 05:23:00+00:00,False,Dallas Mavericks,Denver Nuggets,DOMAIN,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,56.0,57.0
NB075130626,2026-06-13 05:55:00+00:00,False,New York Knicks,Boston Celtics,EXO,DOC,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,53.0,47.0
NB076130626,2026-06-13 05:59:00+00:00,False,Brooklyn Nets,Chicago Bulls,GODFATHER,HAWK,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,48.0,55.0
NB077130626,2026-06-13 06:03:00+00:00,False,Miami Heat,Brooklyn Nets,UNFORGIVEN,RIDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,59.0,68.0
NB078130626,2026-06-13 06:07:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,BOMBARDIER,PUNISHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,41.0,46.0
NB079130626,2026-06-13 06:27:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,OUTLAW,PACIFIER,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,48.0,40.0
NB080130626,2026-06-13 06:31:00+00:00,False,Miami Heat,Toronto Raptors,SPECTER,SKYFOX,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,63.0,62.0
NB081130626,2026-06-13 06:35:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,DEFIANT,TRICKSTER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,59.0,53.0
NB082130626,2026-06-13 06:39:00+00:00,False,Denver Nuggets,Charlotte Hornets,ABYSS,PULSE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,55.0,63.0
NB083130626,2026-06-13 06:59:00+00:00,False,Oklahoma City Thunder,Boston Celtics,PACIFIER,DOC,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,51.0
NB084130626,2026-06-13 07:03:00+00:00,False,Toronto Raptors,Chicago Bulls,SKYFOX,HAWK,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,49.0,41.0
NB085130626,2026-06-13 07:07:00+00:00,False,Chicago Bulls,Brooklyn Nets,TRICKSTER,RIDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,59.0,57.0
NB086130626,2026-06-13 07:11:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,PULSE,PUNISHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,44.0
NB087130626,2026-06-13 07:31:00+00:00,False,Los Angeles Lakers,New York Knicks,OUTLAW,EXO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,47.0,53.0
