externalId,startDate,participantAName,participantBName,diff_avg_pts_for,diff_win_rate,diff_form5,diff_form3,diff_form2,diff_net_rating,diff_fatigue,diff_elo,elo_expected_prob_a,h2h_shrunk_full,h2h_shrunk_last5,h2h_n_meetings,avg_pts_for_prev_a,avg_pts_for_prev_b,volatility_prev_a,volatility_prev_b,hours_since_last_a,hours_since_last_b,matches_last_3h_a,matches_last_3h_b,market_prob_a,odds_a,odds_b,target_win_a,target_total
NB166260826,2026-08-26 15:15:00+00:00,RIDER,WARDEN,2.7536458602678806,-0.09902001344572581,0.0,0.0,0.0,-2.0687671303718247,0,-67.30139607549086,0.4043390240670212,0.3617356096268085,0.40192845514089837,6,53.782334384858046,51.028688524590166,7.195722417914757,8.299635368144049,1.6,1.0666666666666667,2,2,,,,0,103.0
NB167260826,2026-08-26 15:19:00+00:00,ARCANE,BLOODHOUND,-4.791079812206576,0.016884935343052465,0.6,0.6666666666666666,0.5,1.50597150152376,0,12.9528297947777,0.5186319891539626,0.5638364396239833,0.5638364396239833,5,46.666666666666664,51.45774647887324,9.881057338040655,8.187192245907106,1.6,1.0666666666666667,2,2,,,,0,107.0
NB168260826,2026-08-26 15:31:00+00:00,HOLLOW,CHIEF,-4.130143563643344,-0.029625006001824605,-0.6,-0.6666666666666666,-0.5,-0.6059522094716812,0,-109.8292013064406,0.347005584372213,0.4762547485226259,0.26533581527653916,106,56.92917847025496,61.059322033898304,8.671274000346234,8.221397191294201,1.0666666666666667,0.5333333333333333,2,2,,,,1,108.0
NB169260826,2026-08-26 15:35:00+00:00,CARNAGE,DIMES,2.315857457639993,-0.004141022718638421,0.2,0.6666666666666666,0.5,0.049150900387509466,0,110.3382044008804,0.6536580472890459,0.5127369099062427,0.5127369099062427,5,60.65853658536585,58.34267912772586,8.699143354352477,8.254223406829029,1.0666666666666667,0.5333333333333333,2,2,,,,1,136.0
NB170260826,2026-08-26 15:39:00+00:00,RAMZ,DEFIANT,-1.3449847070817995,-0.042184926672417855,0.0,0.0,0.5,1.0855697592345663,0,-18.97494724918738,0.472719973333674,0.5404945406061225,0.3212088770371884,18,57.237942122186496,58.582926829268295,8.337322282858704,7.545733503259467,1.0666666666666667,0.5333333333333333,2,2,,,,1,104.0
NB171260826,2026-08-26 15:43:00+00:00,UNBREAKABLE,WOLVERINE,2.0784031598250863,0.014698829171956529,-0.19999999999999996,0.3333333333333333,0.0,0.8589363803075258,0,-95.61114314269936,0.3657757907150628,0.4057366511691137,0.49590035142891675,7,57.12156862745098,55.0431654676259,7.3984546621567,7.836248216434565,1.0666666666666667,0.5333333333333333,2,2,,,,1,108.0
NB172260826,2026-08-26 15:47:00+00:00,ORDER,WARDEN,4.788290749370617,-0.06428839252236329,-0.6000000000000001,-0.3333333333333333,0.0,-1.2448122556109027,0,-115.44581974151538,0.3397161148672569,0.168490318533502,0.2620960510521142,10,55.83727034120735,51.04897959183673,8.25544648943237,8.28869767818814,1.0666666666666667,0.5333333333333333,2,2,,,,0,117.0
NB173260826,2026-08-26 15:51:00+00:00,DIAMOND,BLOODHOUND,-1.6178558283821403,-0.02071612597928385,0.6000000000000001,0.3333333333333333,0.0,-2.1366528208633397,0,-67.86967162144879,0.4035513923395925,0.6591722241940529,0.6591722241940529,3,49.86466165413534,51.48251748251748,8.947474635156894,8.163689053961,1.0666666666666667,0.5333333333333333,2,2,,,,1,96.0
NB174260826,2026-08-26 16:03:00+00:00,HOLLOW,RUTHLESS,-2.376865131102413,0.005577285238302254,-0.39999999999999997,-0.3333333333333333,-0.5,0.6523975083297202,1,-69.9600170140734,0.4006584707742641,0.5308198823672511,0.2891815425663396,48,56.92655367231639,59.3034188034188,8.659123861541595,8.218438722940936,0.5333333333333333,1.0666666666666667,3,2,,,,1,92.0
NB175260826,2026-08-26 16:07:00+00:00,CARNAGE,GALAXY,9.21945288753799,-0.06882809861533262,0.0,0.0,0.0,-0.7369807497467065,1,-11.707982166426746,0.4831572341673071,0.35473674773818675,0.4369587707410254,24,60.70516717325228,51.48571428571429,8.726955930007037,7.375006361712832,0.5333333333333333,1.0666666666666667,3,2,,,,1,125.0
NB176260826,2026-08-26 16:11:00+00:00,RAMZ,DOC,2.001149931493444,-0.00259346251712661,0.39999999999999997,1.0,1.0,0.7782100215306329,1,13.329380177293842,0.5191731141648781,0.7252417795227875,0.7252417795227875,3,57.23397435897436,55.232824427480914,8.324202475591637,8.658439443758908,0.5333333333333333,1.0666666666666667,3,2,,,,1,124.0
NB177260826,2026-08-26 16:15:00+00:00,UNBREAKABLE,ARCHER,2.151480490331494,0.02734375,0.39999999999999997,0.6666666666666666,0.5,1.62799982734807,1,102.20244147284006,0.6429806263617919,0.5037853950235351,0.5079913894941297,15,57.12109375,54.969613259668506,7.383937547202057,7.345578455214219,0.5333333333333333,1.0666666666666667,3,2,,,,1,130.0
NB178260826,2026-08-26 16:19:00+00:00,ORDER,RIDER,2.0714544436761173,0.03669860713227302,-0.2,0.0,0.0,0.8603016233659275,1,-38.57451460349125,0.4447137929810594,0.4877141762180133,0.30876168576935975,14,55.832460732984295,53.76100628930818,8.245141333457559,7.194423988313422,0.5333333333333333,1.0666666666666667,3,2,,,,1,105.0
NB179260826,2026-08-26 16:23:00+00:00,DIAMOND,ARCANE,3.175459909753563,-0.02742103436306831,0.4,0.3333333333333333,0.5,-3.538875390489409,1,-57.79260099178373,0.4175884491375961,0.4713915102258753,0.6300393107278205,25,49.87313432835821,46.69767441860465,8.914313607597736,9.860512266732531,0.5333333333333333,1.0666666666666667,3,2,,,,1,102.0
NB180260826,2026-08-26 16:35:00+00:00,CHIEF,HOGGY,-2.645586496075694,-0.008773250188151893,0.0,-0.3333333333333333,-0.5,1.0616062788947431,1,66.2792330333275,0.5942430160405204,0.34072494243455065,0.5974413404624536,47,61.03380281690141,63.6793893129771,8.223844751901742,9.497584450449668,1.0666666666666667,2.1333333333333333,3,2,,,,1,144.0
NB182260826,2026-08-26 16:43:00+00:00,DEFIANT,COMBO,0.696582820032738,0.010541882614712561,-0.4,-0.3333333333333333,0.0,-1.2782179650684284,1,-47.85879345921603,0.4315580019199461,0.491948000225876,0.6362480008533093,30,58.557177615571774,57.860594795539036,7.554582896919229,9.548713155343336,1.0666666666666667,2.1333333333333333,3,2,,,,1,125.0
NB183260826,2026-08-26 16:47:00+00:00,WOLVERINE,MIST,-3.1780456385719518,0.013415531836584504,-0.4,-0.6666666666666667,-0.5,-0.5176849466323148,1,-46.14383487097302,0.4339813995200627,0.536971967541625,0.415102844231139,70,55.03349282296651,58.21153846153846,7.829344527644846,7.922248955443687,1.0666666666666667,2.1333333333333333,3,2,,,,0,121.0
NB184260826,2026-08-26 16:51:00+00:00,WARDEN,DOUBLEFOUR,-10.068430927224256,0.03869194562390965,0.20000000000000007,0.0,0.0,0.16831243211217384,1,137.89020070295692,0.6886380622056714,0.5363646069746694,0.5363646069746694,3,51.09756097560975,61.16599190283401,8.306785654176352,8.73275171804626,1.0666666666666667,2.1333333333333333,3,2,,,,1,128.0
NB185260826,2026-08-26 16:55:00+00:00,BLOODHOUND,VULTURE,5.215277777777779,0.24305555555555558,-0.39999999999999997,-0.3333333333333333,-0.5,5.215277777777779,1,151.39405818944533,0.7050565259970821,0.4028894434269041,0.4028894434269041,3,51.4375,46.22222222222222,8.153011155952807,10.381758409259563,1.0666666666666667,2.1333333333333333,3,2,,,,0,103.0
NB186260826,2026-08-26 17:07:00+00:00,RUTHLESS,HOGGY,-4.50506125080593,-0.039071566731141205,0.19999999999999996,0.3333333333333333,0.0,-0.19055448098001193,0,38.23634478643635,0.5548054400397991,0.5762013600099498,0.46880241779546633,12,59.229787234042554,63.734848484848484,8.278174240613446,9.482696051458614,1.0666666666666667,0.5333333333333333,2,2,,,,1,110.0
NB187260826,2026-08-26 17:11:00+00:00,GALAXY,TD24,0.016190099457503493,0.04876808318264014,-0.4,0.0,0.0,1.1510228300180785,1,77.86590896856683,0.6102188422850411,0.47311854084724425,0.27120837434890716,54,51.50949367088607,51.49330357142857,7.375414224361376,7.535149537166414,1.0666666666666667,2.6666666666666665,2,1,,,,0,95.0
NB188260826,2026-08-26 17:15:00+00:00,DOC,COMBO,-2.60433699923108,-0.02703922910332468,-0.6,-0.3333333333333333,0.0,-0.9148613472350604,0,-52.51843288161126,0.4249903399389996,0.5255310927607659,0.4111068177506665,43,55.250950570342205,57.855287569573285,8.646897970533395,9.540630432672558,1.0666666666666667,0.5333333333333333,2,2,,,,1,117.0
NB189260826,2026-08-26 17:19:00+00:00,ARCHER,MIST,-3.2343181026566654,0.0005382983439409794,-0.6000000000000001,-1.0,-1.0,-1.271049048478524,0,-232.50658152201663,0.2077707544443453,0.592905442649565,0.20345366864193126,48,54.99173553719008,58.22605363984675,7.347524709402516,7.910475730916533,1.0666666666666667,0.5333333333333333,2,2,,,,0,112.0
NB190260826,2026-08-26 17:23:00+00:00,RIDER,DOUBLEFOUR,-7.410279097987669,-0.06471837395085445,0.0,-0.6666666666666666,-0.5,-1.9661239761351084,0,42.90032452753235,0.5614266644209603,0.5573620505910648,0.6939674064093158,9,53.74294670846395,61.153225806451616,7.190341536769311,8.71737466964632,1.0666666666666667,0.5333333333333333,2,2,,,,0,129.0
NB191260826,2026-08-26 17:27:00+00:00,ARCANE,VULTURE,0.3453955182516424,0.2441206746377385,-0.19999999999999996,-1.0,-1.0,6.477710032464962,0,135.65644997399136,0.6858743319266873,0.8603885919674166,0.8603885919674166,5,46.6878612716763,46.342465753424655,9.83265339187895,10.360474005246779,1.0666666666666667,0.5333333333333333,2,2,,,,1,105.0
NB192260826,2026-08-26 17:55:00+00:00,CURSE,JACKAL,-2.9013093289689067,-0.018576104746317545,0.39999999999999997,0.0,-0.5,-0.8444353518821686,0,-21.10930407929527,0.469658595041027,0.4146649673770583,0.43095937557378977,15,54.49230769230769,57.3936170212766,8.923307863422803,8.124325505668867,13.333333333333334,13.866666666666667,0,0,,,,1,101.0
NB193260826,2026-08-26 17:59:00+00:00,CALAMITY,KARMA,3.9412252463174298,-0.034045458979611753,-0.2,0.0,0.0,-0.7526095015120546,0,-59.1719878777144,0.4156585533149645,0.5147849284781689,0.6291815792510954,7,57.114427860696516,53.173202614379086,8.063612143203562,7.804542658162307,13.866666666666667,36.86666666666667,0,0,,,,1,115.0
NB194260826,2026-08-26 18:03:00+00:00,MARINE,SPOOKY,-0.6901790647037771,-0.036592895908485246,-0.2,0.0,0.0,-1.4518052711969034,0,4.937118964333422,0.5071046071288253,0.6690348690429418,0.6698242698350335,8,54.56837606837607,55.258555133079845,7.726940214395972,7.92339714591364,37.46666666666667,12.8,0,0,,,,0,95.0
NB195260826,2026-08-26 18:07:00+00:00,JUGGERNAUT,LAW,2.6485373699858386,0.039531808334036744,-0.4,-0.33333333333333337,0.0,-0.4573497275447167,0,-39.33687792583828,0.4436303423612476,0.4436303423612476,0.4436303423612476,0,55.93265993265993,53.28412256267409,7.940371782826297,8.012737676968367,37.46666666666667,110.46666666666667,0,0,,,,1,97.0
NB196260826,2026-08-26 18:11:00+00:00,ULTIMATE,PATIENCE,-0.6361714497119664,-0.07034511917974734,0.0,-0.3333333333333333,-0.5,-2.511838697743258,0,-18.184689961541608,0.4738539983363766,0.29964738410350045,0.2106017770383896,9,53.87955182072829,54.515723270440255,8.051767327856778,8.198911481119286,12.8,86.0,0,0,,,,0,142.0
NB197260826,2026-08-26 18:15:00+00:00,AZURE,ZION,1.2742527093009386,0.04935095867571754,0.0,0.0,0.0,0.11467190663331905,0,46.72613793324285,0.5668418094377587,0.6122991378355536,0.5852630264167816,34,50.885185185185186,49.61093247588425,7.607333758765414,8.308162102100598,36.86666666666667,12.8,0,0,,,,1,112.0
NB198260826,2026-08-26 18:27:00+00:00,LANES,JACKAL,1.193612774451097,0.10243006051389292,0.39999999999999997,0.6666666666666667,1.0,1.3157494534740053,-1,34.18720414573818,0.549041166609739,0.8065388222146319,0.5773516296043284,26,58.52694610778443,57.333333333333336,7.892532199466115,8.144963200157195,13.333333333333334,0.5333333333333333,0,1,,,,0,112.0
NB199260826,2026-08-26 18:31:00+00:00,PRODIGY,HUNCHO,1.8039932593060755,0.1672685143390208,0.0,0.33333333333333337,0.5,4.017513767265513,0,78.16734111525011,0.6106314796570356,0.5795277275304903,0.6047251020697936,33,56.710691823899374,54.9066985645933,9.047959082451943,8.24059106574011,37.4,13.333333333333334,0,0,,,,0,112.0
NB200260826,2026-08-26 18:35:00+00:00,OREZ,OCEAN,4.72733158737087,-0.038229303069984066,0.19999999999999996,0.0,-0.5,-2.136519714826136,0,28.44565468434439,0.5408453634217573,0.3387793817895676,0.24037571707633656,26,57.698850574712644,52.971518987341774,8.00367850700659,7.828467317584936,86.0,13.4,0,0,,,,0,114.0
NB201260826,2026-08-26 18:39:00+00:00,SILVER,MYTH,1.4994449099287834,0.013667783829074187,0.19999999999999996,0.3333333333333333,0.5,1.5962086300796017,0,128.11064442870497,0.6764410870239933,0.5227502707187919,0.6339738164551082,49,52.060483870967744,50.56103896103896,6.675865269225869,7.406151649209072,13.4,111.53333333333333,0,0,,,,0,92.0
NB202260826,2026-08-26 18:43:00+00:00,CONQUEST,STING,2.49655432122011,0.07734889851252119,-0.19999999999999996,-0.6666666666666666,-1.0,1.57682169083035,0,21.15480266555573,0.5304066410538194,0.4662164063159722,0.6801807293572532,22,49.743362831858406,47.246808510638296,8.06945269911928,8.233968103584337,86.46666666666667,61.46666666666667,0,0,,,,1,77.0
NB203260826,2026-08-26 18:47:00+00:00,SIGNAL,LEGACY,-2.2617079889807172,0.02203856749311295,0.2,0.0,0.0,0.5757575757575708,0,82.4799765525554,0.6165175450107115,0.6942943946351914,0.6073411311158718,37,48.170798898071624,50.43250688705234,6.509536240561315,8.190261097628587,37.46666666666667,13.933333333333334,0,0,,,,1,104.0
